tokenizer,sample_group,token_id,clean_token,auto_label,manual_label,reason,unit_count,comment
custom_pinyin_toneless_64k,WV,36464,xin ba,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toneless_64k,WV,60191,2016 nian 5 yue,WV,WV,numeric expression followed by a complete measure/time unit,0,
custom_pinyin_toneless_64k,WV,29867,1897 nian,WV,WV,numeric expression followed by a complete measure/time unit,0,
custom_pinyin_toneless_64k,WV,42829,gong ye he,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,17699,mei li de,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,23989,nian 2 yue 7 ri,WV,WV,numeric expression followed by a complete measure/time unit,0,
custom_pinyin_toneless_64k,WV,48079,ran liao de,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,52187,luo sen,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toneless_64k,WV,44482,000 ren,WV,WV,numeric expression followed by a complete measure/time unit,0,
custom_pinyin_toneless_64k,WV,22413,she ji zhi,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,14207,yuan you de,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,30734,gen ju 2020 nian mei guo ren kou pu cha,WV,WV,numeric expression followed by a complete measure/time unit,0,
custom_pinyin_toneless_64k,WV,23845,yun dong shi,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,24437,xia xia de yi ge zhen,WV,WV,complete syllable sequence with plausible known-unit decomposition,6,
custom_pinyin_toneless_64k,WV,63721,sai er duo fu,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toneless_64k,WV,46821,29 ping fang gong li,WV,WV,numeric expression followed by a complete measure/time unit,0,
custom_pinyin_toneless_64k,WV,61284,dong ye,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toneless_64k,WV,45621,ren kou zeng zhang,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toneless_64k,WV,23456,1980 nian dai,WV,WV,numeric expression followed by a complete measure/time unit,0,
custom_pinyin_toneless_64k,WV,37181,ge ming qi jian,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toneless_64k,WV,21308,de di ren,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,WV,34536,rang ren,WV,WV,complete syllable sequence with plausible known-unit decomposition,2,
custom_pinyin_toneless_64k,WV,46243,ting huo xie yi,WV,WV,complete syllable sequence with plausible known-unit decomposition,4,
custom_pinyin_toneless_64k,WV,18994,zui hou de,WV,WV,complete syllable sequence with plausible known-unit decomposition,3,
custom_pinyin_toneless_64k,IV,53968,cal,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,206,ong,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,14221,onlyinclude,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,21987,ref,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,36633,1 mian 2 xian de,IV,IV,mixed digit+pinyin token without a complete numeric pattern,3,
custom_pinyin_toneless_64k,IV,34825,ep,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,43524,th,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,41249,yu 16,IV,IV,incomplete time phrase like yu 2013,0,
custom_pinyin_toneless_64k,IV,54554,siness,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,45333,blo,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,16592,et,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,19983,zai 18,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toneless_64k,IV,37792,7 fen,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toneless_64k,IV,19199,yu 2008,IV,IV,incomplete time phrase like yu 2013,0,
custom_pinyin_toneless_64k,IV,25679,mp,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,46270,sch,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,15288,yu 2018,IV,IV,incomplete time phrase like yu 2013,0,
custom_pinyin_toneless_64k,IV,1617,lly,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,42390,pp,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,30821,lobal,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,733,oo,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,51265,yu 1996,IV,IV,incomplete time phrase like yu 2013,0,
custom_pinyin_toneless_64k,IV,56155,py,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,1157,ine,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,62797,in   a,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,15991,ster,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,31017,sia,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,37858,mega,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,23459,20 ming,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toneless_64k,IV,224,ing,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,47648,ti zhang ke da 10,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toneless_64k,IV,40183,tch,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,56014,ens,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,39169,mon,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,55334,night,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,28347,136 wu ren ji he,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toneless_64k,IV,33211,tv,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,4022,br,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,49965,10 gong chi,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toneless_64k,IV,55117,jun di 1,IV,IV,mixed digit+pinyin token without a complete numeric pattern,2,
custom_pinyin_toneless_64k,IV,45856,cep,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,44864,dar,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,5024,formula,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,38512,coun,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,46759,codice,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,48294,zer,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,1345,lspan,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,1252,ul,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,56914,strict,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,43077,he   formula,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,10976,6 diao kuai yi xiao shi,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toneless_64k,IV,60992,trans,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,43461,er shui yu mian ji wei 2,IV,IV,mixed digit+pinyin token without a complete numeric pattern,6,
custom_pinyin_toneless_64k,IV,54641,zation,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,28201,un,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,29861,bra,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,52426,mpa,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,1202,tes,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,1796,that,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,12965,der,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,23803,velo,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,19848,he formula,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,38044,000 ming,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toneless_64k,IV,57525,cta,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,1623,ac,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,49446,nvest,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,1288,all,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,1497,cer,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,1772,mpi,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,2127,dd,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,44446,dustri,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,42823,zai 2004,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toneless_64k,IV,46845,ot,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,54508,llin,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,22704,mu ban 46,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toneless_64k,IV,36715,tical,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,21189,ü,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,642,co,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,35381,tis,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,26044,vi,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,43983,U19,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toneless_64k,IV,58599,er formula,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,1457,val,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,1462,style,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,1616,roup,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,60006,qi zhong   formula,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,49788,ti zhang ke da 6,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toneless_64k,IV,1160,rea,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,1720,rie,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,16308,text,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,19029,dy,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,2084,los,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,13131,lv wei 0,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toneless_64k,IV,1460,cm,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,27910,16 sui,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toneless_64k,IV,36986,curi,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,33267,zhi 64,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toneless_64k,IV,9978,ing,IV,IV,cannot parse into complete legal pinyin syllables,0,
custom_pinyin_toneless_64k,IV,54499,6 qi,IV,IV,mixed digit+pinyin token without a complete numeric pattern,0,
custom_pinyin_toneless_64k,IV,1785,sed,IV,IV,cannot parse into complete legal pinyin syllables,0,
